DISTRITO,DESARROLLADORA,PROYECTO,N INMUEBLE,MODELO,AREA TECHADA,AREA LIBRE,AREA TOTAL,VISTA,DORMITORIOS,MONEDA,PRECIO,F ENTREGA,VIS,CUOTA,BANCO
CALLAO,IMAGINA,ALTO METRO PARK,1309,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,335800,dic-28,null,2719,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1308,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,325400,dic-28,null,2635,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1307,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,307000,dic-28,null,2486,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1306,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,314100,dic-28,null,2543,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1305,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,314100,dic-28,null,2543,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1304,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,321200,dic-28,null,2601,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1303,AX03,72.41,0,72.41,CALLE BETA,3.5,SOLES,367600,dic-28,null,2977,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1302,AX02,72.17,0,72.17,CALLE BETA,3.5,SOLES,371400,dic-28,null,3007,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1209,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,338000,dic-28,null,2737,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1208,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,327600,dic-28,null,2653,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1207,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,309200,dic-28,null,2504,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1206,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,316300,dic-28,null,2561,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1205,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,316300,dic-28,null,2561,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1204,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,323400,dic-28,null,2619,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1203,AX03,72.41,0,72.41,CALLE BETA,3.5,SOLES,370100,dic-28,null,2997,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1202,AX02,72.17,0,72.17,CALLE BETA,3.5,SOLES,373800,dic-28,null,3027,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1201,AX01,64.04,0,64.04,PARQUE INTERNO,3,SOLES,318600,dic-28,null,2580,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1108,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,329800,dic-28,null,2671,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1107,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,311400,dic-28,null,2522,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1106,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,318500,dic-28,null,2579,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1105,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,318500,dic-28,null,2579,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1104,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,325600,dic-28,null,2637,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1102,AX02,72.17,0,72.17,CALLE BETA,3.5,SOLES,376300,dic-28,null,3047,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1101,AX01,64.04,0,64.04,PARQUE INTERNO,3,SOLES,320700,dic-28,null,2597,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1007,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,313600,dic-28,null,2539,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1006,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,320800,dic-28,null,2598,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1005,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,320800,dic-28,null,2598,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1004,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,327800,dic-28,null,2654,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1003,AX03,72.41,0,72.41,CALLE BETA,3.5,SOLES,375100,dic-28,null,3037,BCP
CALLAO,IMAGINA,ALTO METRO PARK,1001,AX01,64.04,0,64.04,PARQUE INTERNO,3,SOLES,322900,dic-28,null,2615,BCP
CALLAO,IMAGINA,ALTO METRO PARK,909,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,344700,dic-28,null,2791,BCP
CALLAO,IMAGINA,ALTO METRO PARK,908,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,334100,dic-28,null,2705,BCP
CALLAO,IMAGINA,ALTO METRO PARK,907,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,315800,dic-28,null,2557,BCP
CALLAO,IMAGINA,ALTO METRO PARK,906,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,323000,dic-28,null,2616,BCP
CALLAO,IMAGINA,ALTO METRO PARK,905,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,323000,dic-28,null,2616,BCP
CALLAO,IMAGINA,ALTO METRO PARK,904,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,330000,dic-28,null,2672,BCP
CALLAO,IMAGINA,ALTO METRO PARK,902,AX02,72.17,0,72.17,CALLE BETA,3.5,SOLES,381300,dic-28,null,3088,BCP
CALLAO,IMAGINA,ALTO METRO PARK,810,AX10,72.72,0,72.72,PARQUE INTERNO,3,SOLES,379200,dic-28,null,3071,BCP
CALLAO,IMAGINA,ALTO METRO PARK,901,AX01,64.04,0,64.04,PARQUE INTERNO,3,SOLES,325100,dic-28,null,2633,BCP
CALLAO,IMAGINA,ALTO METRO PARK,809,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,347000,dic-28,null,2810,BCP
CALLAO,IMAGINA,ALTO METRO PARK,807,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,318000,dic-28,null,2575,BCP
CALLAO,IMAGINA,ALTO METRO PARK,806,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,325200,dic-28,null,2633,BCP
CALLAO,IMAGINA,ALTO METRO PARK,805,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,325200,dic-28,null,2633,BCP
CALLAO,IMAGINA,ALTO METRO PARK,804,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,332200,dic-28,null,2690,BCP
CALLAO,IMAGINA,ALTO METRO PARK,709,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,349200,dic-28,null,2828,BCP
CALLAO,IMAGINA,ALTO METRO PARK,707,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,320200,dic-28,null,2593,BCP
CALLAO,IMAGINA,ALTO METRO PARK,706,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,327500,dic-28,null,2652,BCP
CALLAO,IMAGINA,ALTO METRO PARK,705,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,327500,dic-28,null,2652,BCP
CALLAO,IMAGINA,ALTO METRO PARK,704,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,334400,dic-28,null,2708,BCP
CALLAO,IMAGINA,ALTO METRO PARK,701,AX01,64.04,0,64.04,PARQUE INTERNO,3,SOLES,329500,dic-28,null,2668,BCP
CALLAO,IMAGINA,ALTO METRO PARK,609,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,351400,dic-28,null,2845,BCP
CALLAO,IMAGINA,ALTO METRO PARK,608,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,340700,dic-28,null,2759,BCP
CALLAO,IMAGINA,ALTO METRO PARK,607,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,322300,dic-28,null,2610,BCP
CALLAO,IMAGINA,ALTO METRO PARK,605,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,329700,dic-28,null,2670,BCP
CALLAO,IMAGINA,ALTO METRO PARK,606,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,329700,dic-28,null,2670,BCP
CALLAO,IMAGINA,ALTO METRO PARK,604,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,336600,dic-28,null,2726,BCP
CALLAO,IMAGINA,ALTO METRO PARK,603,AX03,72.41,0,72.41,CALLE BETA,3.5,SOLES,385000,dic-28,null,3118,BCP
CALLAO,IMAGINA,ALTO METRO PARK,601,AX01,64.04,0,64.04,PARQUE INTERNO,3,SOLES,331700,dic-28,null,2686,BCP
CALLAO,IMAGINA,ALTO METRO PARK,509,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,353700,dic-28,null,2864,BCP
CALLAO,IMAGINA,ALTO METRO PARK,508,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,342900,dic-28,null,2777,BCP
CALLAO,IMAGINA,ALTO METRO PARK,507,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,324500,dic-28,null,2628,BCP
CALLAO,IMAGINA,ALTO METRO PARK,506,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,332000,dic-28,null,2688,BCP
CALLAO,IMAGINA,ALTO METRO PARK,505,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,332000,dic-28,null,2688,BCP
CALLAO,IMAGINA,ALTO METRO PARK,504,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,338800,dic-28,null,2743,BCP
CALLAO,IMAGINA,ALTO METRO PARK,503,AX03,72.41,0,72.41,CALLE BETA,3.5,SOLES,387500,dic-28,null,3138,BCP
CALLAO,IMAGINA,ALTO METRO PARK,502,AX02,72.17,0,72.17,CALLE BETA,3.5,SOLES,391200,dic-28,null,3168,BCP
CALLAO,IMAGINA,ALTO METRO PARK,501,AX01,64.04,0,64.04,PARQUE INTERNO,3,SOLES,333900,dic-28,null,2704,BCP
CALLAO,IMAGINA,ALTO METRO PARK,408,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,345000,dic-28,null,2794,BCP
CALLAO,IMAGINA,ALTO METRO PARK,407,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,326700,dic-28,null,2645,BCP
CALLAO,IMAGINA,ALTO METRO PARK,405,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,334200,dic-28,null,2706,BCP
CALLAO,IMAGINA,ALTO METRO PARK,406,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,334200,dic-28,null,2706,BCP
CALLAO,IMAGINA,ALTO METRO PARK,404,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,341000,dic-28,null,2761,BCP
CALLAO,IMAGINA,ALTO METRO PARK,403,AX03,72.41,0,72.41,CALLE BETA,3.5,SOLES,390000,dic-28,null,3158,BCP
CALLAO,IMAGINA,ALTO METRO PARK,402,AX02,72.17,0,72.17,CALLE BETA,3.5,SOLES,393600,dic-28,null,3187,BCP
CALLAO,IMAGINA,ALTO METRO PARK,309,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,358100,dic-28,null,2900,BCP
CALLAO,IMAGINA,ALTO METRO PARK,308,AX08,63.66,0,63.66,PARQUE INTERNO,3,SOLES,347200,dic-28,null,2811,BCP
CALLAO,IMAGINA,ALTO METRO PARK,307,AX07,63.79,0,63.79,CALLE POSTERIOR,3,SOLES,328900,dic-28,null,2663,BCP
CALLAO,IMAGINA,ALTO METRO PARK,306,AX06,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,336400,dic-28,null,2724,BCP
CALLAO,IMAGINA,ALTO METRO PARK,305,AX05,65.25,0,65.25,CALLE POSTERIOR,3,SOLES,336400,dic-28,null,2724,BCP
CALLAO,IMAGINA,ALTO METRO PARK,304,AX04,64,0,64,CALLE POSTERIOR,3,SOLES,343200,dic-28,null,2779,BCP
CALLAO,IMAGINA,ALTO METRO PARK,303,AX03,72.41,0,72.41,CALLE BETA,3.5,SOLES,392500,dic-28,null,3178,BCP
CALLAO,IMAGINA,ALTO METRO PARK,209,AX09,65.25,0,65.25,PARQUE INTERNO,3,SOLES,360400,dic-28,null,2918,BCP
